1,Dublin Classic 1999,1999-08-29,38
1117,First Saturday Tournament\, Budapest\, June 2008,2008-06-07,14
1118,Galway Summer Tournament 2008,2008-06-14,6
1159,National Club Championships 2008,2008-06-29,26
1120,Irish Senior Championships 2008,2008-07-05,32
1121,Irish Intermediate Championships 2008,2008-07-05,20
1122,Irish Junior Championships 2008,2008-07-05,43
1128,First Saturday Tournament\, Budapest\, July 2008,2008-07-05,11
1123,Irish Championship Weekender 2008,2008-07-11,50
1125,31st Taminco Tournament of Ghent 2008,2008-07-19,10
1136,Andorra Open 2008,2008-07-19,10
1139,Glorney Cup 2008,2008-07-23,20
1140,Faber Cup 2008,2008-07-23,18
1146,John Robinson U12 Cup 2008,2008-07-23,36
1147,Bernadette Stokes U14 Cup 2008,2008-07-23,36
1129,British Championships\, 2008,2008-07-28,14
1126,First Saturday Tournament\, Budapest\, August 2008 (part 1),2008-08-02,6
1127,First Saturday Tournament\, Budapest\, August 2008 (part 2),2008-08-02,6
1155,103rd Grand Tournoi International\, Paris 2008,2008-08-04,10
1132,European Youth Championships\, U10\, 2008,2008-08-05,10
1141,Jessie Gilbert International\, Coulsdon 2008,2008-08-16,10
1150,Bratto\, Italy 2008,2008-08-21,10
1151,City of Dublin Challengers 2008,2008-08-29,36
1152,City of Dublin Juniors 2008,2008-08-29,26
1153,City of Dublin Majors 2008,2008-08-29,27
1154,City of Dublin Masters 2008,2008-08-29,16
1290,Malahide Chess Club Ladder 2008-09,2008-09-01,8
1160,European Individual Championship\, Liverpool 2008,2008-09-09,52
1208,Leinster League Div 1 2008-2009 Armstrong Cup,2008-09-15,170
1209,Leinster League Div 2 2008-2009 Heidenfeld Trophy,2008-09-15,139
1210,Leinster League Div 3 2008-2009 Ennis Shield,2008-09-15,135
1211,Leinster League Div 4 2008-2009 O'Hanlon Cup,2008-09-15,146
1212,Leinster League Div 5 2008-2009 BEA Cup,2008-09-15,103
1213,Leinster League Div 6 2008-2009 Bodley Cup,2008-09-15,64
1206,Galway Winter League 2008-2009,2008-09-25,30
1279,Munster League 2008-09,2008-09-25,75
1223,Cork Chess Club Championship 2009,2008-10-01,56
1232,Northside Inter-Club Tournament 2008-09,2008-10-01,10
1275,Irish Veterans 2008,2008-10-01,6
1235,Limerick Club Championship 2008-2009,2008-10-02,21
1165,Galway Minors 2008,2008-10-03,81
1166,Galway Majors 2008,2008-10-03,62
1167,Galway Masters 2008,2008-10-03,41
1164,October First Saturday GM\, Budapest 2008,2008-10-04,10
1162,Braille Association Senior Championship 2008,2008-10-10,13
1163,Braille Association Major Championship 2008,2008-10-10,6
1169,European Youth Championships 2008,2008-10-14,8
1236,North Munster League 2008-2009,2008-10-15,21
1168,European Club Cup 2008,2008-10-17,13
1171,Guernsey Festival 2008,2008-10-19,8
1172,Limerick U1400 2008,2008-10-25,30
1173,Limerick Open 2008,2008-10-25,30
1170,Le Touquet Open A 2008,2008-10-26,26
1174,Dresden Olympiad 2008,2008-11-12,78
1179,Dresden Open 2008,2008-11-20,6
1175,Kilkenny Masters 2008,2008-11-28,40
1176,Kilkenny Major 2008,2008-11-28,44
1177,Kilkenny Challengers 2008,2008-11-28,67
1178,Kilkenny James Mason 2008,2008-11-28,63
1187,North American Open 2008,2008-12-26,8
1180,Leinster Championships Challengers 2008,2008-12-27,21
1181,Leinster Championships Majors 2008,2008-12-27,13
1182,Leinster Championships Masters 2008,2008-12-27,8
1184,Iles Medes 2008-2009,2008-12-27,19
1183,Hastings Masters 2008-09,2008-12-28,10
1185,Prague Open 2009,2009-01-09,10
1186,Mulcahy Cup 2009,2009-01-16,49
1188,Munster Juniors 2009 U16,2009-01-24,8
1189,Munster Juniors 2009 U14,2009-01-24,17
1190,Munster Juniors 2009 U12,2009-01-24,17
1191,Munster Juniors 2009 U10,2009-01-24,12
1192,Gibraltar Challengers 1 2009,2009-01-27,11
1194,Gibraltar Masters 2009,2009-01-27,31
1196,Gonzaga Classic Masters 2009,2009-01-30,8
1197,Gonzaga Classic Major 2009,2009-01-30,33
1198,Gonzaga Classic Challengers 2009,2009-01-30,39
1199,Gonzaga Classic Championship 2009,2009-01-30,10
1193,Gibraltar Challengers 2 2009,2009-02-01,11
1195,Gibraltar Amateur 2 2009,2009-02-01,11
1200,Bunratty Masters 2009,2009-02-20,38
1201,Bunratty Challengers 2009,2009-02-20,65
1202,Bunratty Major 2009,2009-02-20,85
1203,Bunratty Minor 2009,2009-02-20,97
1204,Junior Inter Provincials U16 2009,2009-02-28,24
1205,Junior Inter Provincials U19 2009,2009-02-28,13
1207,Blackpool Chess Conference 2009,2009-03-13,6
1225,Bray/Greystones Senior CC 2009,2009-03-15,6
1226,Bray/Greystones Minor CC 2009,2009-03-15,22
1214,Cork Masters 2009,2009-03-27,48
1215,Cork Major 2009,2009-03-27,44
1216,Cork Minor 2009,2009-03-27,46
1257,Branagan Cup 2009,2009-03-28,69
1289,William Brennan Trophy\, 2009,2009-03-30,63
1250,Malahide Club Championships 2009,2009-04-01,11
1224,San Sebastian Open 2009,2009-04-04,10
1282,Killane Shield 2009,2009-04-06,63
1222,Malakoff International Open 2009,2009-04-11,10
1217,Irish Junior Championships 2009 U10,2009-04-17,29
1218,Irish Junior Championships 2009 U12,2009-04-17,22
1219,Irish Junior Championships 2009 U14,2009-04-17,19
1220,Irish Junior Championships 2009 U16/U19,2009-04-17,14
1221,National Club Championships 2009,2009-04-26,39
1229,All-Ireland Colleges U19 Chamionships 2009,2009-04-26,18
1230,All-Ireland Colleges U16 Chamionships 2009,2009-04-26,25
1231,All-Ireland Colleges U14 Chamionships 2009,2009-04-26,12
1238,Rathmines CC Senior Championship 2009,2009-05-01,11
1239,Rathmines CC Intermediate Championship 2009,2009-05-01,9
1240,Rathmines CC Junior Championship 2009,2009-05-01,10
1252,Dempsey-O'Raghallaigh Match 2009,2009-05-01,2
1227,Malahide Millennium Major 2009,2009-05-02,25
1228,Malahide Millennium Challengers 2009,2009-05-02,29
1233,Ennis Open 2009,2009-05-15,44
1234,Ennis U1400 2009,2009-05-15,34
1237,Amersham Open 2009,2009-05-22,7
1280,Elm Mount Club Championship B 2009,2009-05-25,6
1281,Elm Mount Club Championship C 2009,2009-05-25,6
1283,Elm Mount Club Championship A 2009,2009-05-25,8
1241,Drogheda 2009 Section A,2009-05-29,6
1242,Drogheda 2009 Section B,2009-05-29,6
1243,Drogheda 2009 Section C,2009-05-29,6
1244,Drogheda 2009 Section D,2009-05-29,5
1245,Drogheda 2009 Section E,2009-05-29,6
1246,Drogheda 2009 Section F,2009-05-29,6
1247,Drogheda 2009 Section G,2009-05-29,6
1248,Drogheda 2009 Section H,2009-05-29,7
1270,Drogheda Club Championship 2009 Prelim A,2009-06-01,3
1271,Drogheda Club Championship 2009 Prelim B,2009-06-01,4
1272,Drogheda Club Championship 2009 Prelim C,2009-06-01,5
1273,Drogheda Club Championship 2009 Intermediate,2009-06-01,10
1274,Drogheda Club Championship 2009 Senior,2009-06-01,8
1261,Phibsboro Club Championships 2009 Senior A,2009-06-03,4
1262,Phibsboro Club Championships 2009 Senior B,2009-06-03,3
1263,Phibsboro Club Championships 2009 Intermediate,2009-06-03,8
1264,Phibsboro Club Championships 2009 Junior,2009-06-03,8
1265,Phibsboro Club Championships 2009 Section E,2009-06-03,9
1249,Las Vegas National Open 2009,2009-06-04,6
1276,Rybnik Festival 2009 A,2009-06-15,6
1277,Rybnik Festival 2009 B,2009-06-15,6
1251,Pula Open 2009,2009-06-27,10
1253,Irish Senior Championships 2009,2009-07-04,29
1254,Irish Intermediate Championships 2009,2009-07-04,20
1255,Irish Junior Championships 2009,2009-07-04,36
1256,Irish Weekender 2009,2009-07-10,49
1267,Glorney and Jessie Gilbert Cups 2009,2009-07-22,32
1268,Bernadette Stokes and John Robinson Cups 2009,2009-07-22,48
1269,U11 Tournament at 2009 Glorney,2009-07-22,14
1258,Czech Open B 2009,2009-07-24,10
1288,Charleroi Open\, Belgium\, 2009,2009-07-25,10
1266,British Championships 2009,2009-07-27,12
1259,British Championships U14 2009,2009-08-03,8
1260,British Championships 5 Day Open Week 2 PM 2009,2009-08-03,6
1278,Schwarzach 2009,2009-08-19,10
1291,European Youth Champonships\, Italy 2009,2009-08-31,10
1284,City of Dublin 2009 Masters,2009-09-04,16
1285,City of Dublin 2009 Major,2009-09-04,17
1286,City of Dublin 2009 Junior,2009-09-04,17
1287,City of Dublin 2009 Challengers,2009-09-04,28
1292,Irish Veterans 2009,2009-09-15,6
1327,Leinster League Div 1 2009-2010 Armstrong Cup,2009-09-15,156
1328,Leinster League Div 2 2009-2010 Heidenfeld Trophy,2009-09-15,166
1329,Leinster League Div 3 2009-2010 Ennis Shield,2009-09-15,128
1330,Leinster League Div 4 2009-2010 O'Hanlon Cup,2009-09-15,122
1331,Leinster League Div 5 2009-2010 BEA Cup,2009-09-15,84
1332,Leinster League Div 6 2009-2010 Bodley Cup,2009-09-15,52
1350,Adare Club Championship 2009-10,2009-09-15,12
1351,Limerick Club Championship 2009-10,2009-09-16,18
1362,Galway Winter League 2009-10,2009-09-29,28
1402,Drogheda Club Cup 2010,2009-10-01,20
1406,Drogheda CC Prelim A 2010,2009-10-01,5
1407,Drogheda CC Prelim B 2010,2009-10-01,5
1408,Drogheda CC Prelim C 2010,2009-10-01,5
1409,Drogheda CC Prelim D 2010,2009-10-01,5
1293,Braille Chess Championships 2009,2009-10-02,9
1294,Galway Major 2009,2009-10-09,76
1295,Galway Masters 2009,2009-10-09,32
1296,Galway Minor 2009,2009-10-09,64
1354,North Munster Individual 2009-10,2009-10-15,26
1363,Cork Chess Club Championships 2009-10,2009-10-15,55
1297,Le Touquet\, France 2009,2009-10-24,10
1298,Limerick Open 2009,2009-10-24,38
1299,Limerick U1400 2009,2009-10-24,22
1364,North Munster Junior Teams League 2009-10,2009-11-15,85
1359,Lost Knights Group B 2010,2009-11-21,11
1360,Lost Knights Group C 2010,2009-11-21,9
1381,Munster League Div 1 2009-10,2009-11-25,56
1300,Kilkenny Masters 2009,2009-11-27,34
1301,Kilkenny Major 2009,2009-11-27,33
1302,Kilkenny Minor 2009,2009-11-27,44
1303,Kilkenny James Mason 2009,2009-11-27,51
1413,North Munster Auxiliary 2009-10,2009-12-10,46
1304,Liverpool Junior Quadrangular 2009,2009-12-12,12
1345,Leinster All-Play-All 2010,2009-12-13,10
1305,Hastings Congress 2009-10,2009-12-28,10
1306,Prague Open 2010,2010-01-08,10
1361,First Saturday Budapest Jan 2010,2010-01-09,10
1352,Mulcahy Cup 2010,2010-01-15,50
1307,Munster Junior Championships U8 2010,2010-01-23,0
1308,Munster Junior Championships U10 2010,2010-01-23,17
1309,Munster Junior Championships U12 2010,2010-01-23,18
1310,Munster Junior Championships U14 2010,2010-01-23,17
1311,Munster Junior Championships U16 2010,2010-01-23,8
1316,Gibraltar Challengers 1 2010,2010-01-26,6
1318,Gibraltar Masters 2010,2010-01-26,21
1312,Gonzaga Classic Challengers 2010,2010-01-29,51
1313,Gonzaga Classic Championship 2010,2010-01-29,15
1314,Gonzaga Classic Major 2010,2010-01-29,25
1315,Gonzaga Classic Masters 2010,2010-01-29,11
1317,Gibraltar Challengers 2 2010,2010-01-31,5
1319,Gibraltar Amateur 2 2010,2010-01-31,12
1404,Drogheda Intermediate CC 2010,2010-02-09,8
1405,Drogheda Junior CC 2010,2010-02-09,4
1403,Drogheda Senior CC 2010,2010-02-16,9
1321,Bunratty Masters 2010,2010-02-19,27
1322,Bunratty Challengers 2010,2010-02-19,62
1323,Bunratty Major 2010,2010-02-19,64
1324,Bunratty Minor 2010,2010-02-19,95
1320,U16 Inter Provincials 2010,2010-02-26,17
1325,U19 Inter Provincials 2010,2010-02-26,13
1326,World Amateur\, Skokie IL\, 2010,2010-03-19,10
1333,Cork Masters 2010,2010-03-26,52
1334,Cork Major 2010,2010-03-26,46
1335,Cork Minor 2010,2010-03-26,40
1336,San Sebastion Open 2010,2010-03-28,37
1385,Malahide Club Championship 2010,2010-04-01,12
1392,Killane Shield 2010,2010-04-01,54
1393,William Brennan Trophy 2010,2010-04-01,55
1394,Branagan Cup 2010,2010-04-01,73
1337,Irish Junior Championships U10 2010,2010-04-11,32
1338,Irish Junior Championships U12 2010,2010-04-11,54
1339,Irish Junior Championships U14 2010,2010-04-11,22
1340,Irish Junior Championships U16 2010,2010-04-11,21
1341,Irish Junior Championships U19 2010,2010-04-11,4
1372,Phibsboro Club Championships 2010,2010-04-12,7
1378,Phibsboro Intermediate Club Championships 2010,2010-04-12,8
1379,Phibsboro Junior Club Championships 2010,2010-04-12,8
1380,Phibsboro Div4 Club Championships 2010,2010-04-12,10
1349,Thailand Open 2010,2010-04-14,10
1342,Leinster Championships Masters 2010,2010-04-16,12
1343,Leinster Championships Majors 2010,2010-04-16,18
1344,Leinster Championships Challengers 2010,2010-04-16,31
1346,Munster Championships Open 2010,2010-04-16,21
1347,Munster Championships U1300 2010,2010-04-16,22
1348,5th International Festival Vittorio Alfieri 2010,2010-04-16,6
1365,Rathmines Senior Club Championship 2009-10,2010-04-22,12
1366,Rathmines Intermediate Club Championship 2009-10,2010-04-22,8
1367,Rathmines Junior Club Championship 2009-10,2010-04-22,8
1357,Malahide Millennium Challengers 2010,2010-05-03,34
1358,Malahide Millennium Major 2010,2010-05-03,22
1353,National Club Championship 2010,2010-05-08,74
1355,Ennis Open 2010,2010-05-14,38
1356,Ennis U1400 2010,2010-05-14,35
1401,Drogheda Swiss 2010,2010-06-04,10
1414,Drogheda Congress Section A 2010,2010-06-04,6
1415,Drogheda Congress Section B 2010,2010-06-04,6
1416,Drogheda Congress Section C 2010,2010-06-04,6
1417,Drogheda Congress Section D 2010,2010-06-04,6
1418,Drogheda Congress Section E 2010,2010-06-04,6
1419,Drogheda Congress Section F 2010,2010-06-04,6
1420,Drogheda Congress Section G 2010,2010-06-04,6
1388,Elm Mount CC A 2010,2010-06-14,7
1410,Elm Mount CC B 2010,2010-06-14,6
1411,Elm Mount CC C 2010,2010-06-14,6
1373,II Abierto Internacional Sanxenxo 2010,2010-06-19,10
1368,Irish Senior Championships 2010,2010-07-03,28
1369,Irish Intermediate Championships 2010,2010-07-03,16
1370,Irish Junior Championships 2010,2010-07-03,30
1371,Irish Championships Weekender 2010,2010-07-09,38
1374,Glorney Cup 2010,2010-07-21,20
1375,Faber Cup 2010,2010-07-21,12
1376,U14 Four Nations 2010,2010-07-21,24
1377,U12 Four Nations 2010,2010-07-21,25
1382,British Championships 2010,2010-07-25,12
1383,British Championships U13 2010,2010-07-26,8
1384,British Championships 5 Day Open 2010,2010-07-26,5
1412,British Championships U11 2010,2010-07-26,8
1395,Bray/Greystones Open 2010,2010-08-04,6
1396,Bray/Greystones Minor 2010,2010-08-04,18
1441,European Youth Champs\, U10\, Austria 2010,2010-08-04,3
1386,Dun Laoghaire Centenary Grandmasters,2010-08-21,10
1387,Dun Laoghaire Centenary Masters,2010-08-21,10
1390,Joyce Weekender 2010,2010-08-21,31
1391,Irish Ladies Championship 2010,2010-08-21,8
1389,Kingstown Weekender 2010,2010-08-28,29
1397,City of Dublin Masters 2010,2010-09-03,14
1398,City of Dublin Majors 2010,2010-09-03,27
1399,City of Dublin Juniors 2010,2010-09-03,29
1400,City of Dublin Challengers 2010,2010-09-03,30
1421,EU Individual Championships 2010,2010-09-04,21
1456,Leinster League Div 1 2010-11 Armstrong Cup,2010-09-13,160
1488,Cork CC 2010-11,2010-09-15,46
1428,Irish Veterans 2010,2010-09-17,8
1458,Leinster League Div 3 2010-11 Ennis Shield,2010-09-20,123
1457,Leinster League Div 2 2010-11 Heidenfeld Trophy,2010-09-21,171
1427,Khanty Mansiysk Olympiad 2010,2010-09-21,76
1481,Drogheda CC 2010-11 Prelim A,2010-10-01,5
1482,Drogheda CC 2010-11 Prelim B,2010-10-01,5
1483,Drogheda CC 2010-11 Prelim C,2010-10-01,4
1484,Drogheda CC 2010-11 Prelim D,2010-10-01,4
1422,Galway Masters 2010,2010-10-01,44
1423,Galway Majors 2010,2010-10-01,61
1424,Galway Minor 2010,2010-10-01,53
1425,Braille Association Jubilee Major 2010,2010-10-01,20
1426,Braille Association Jubilee Minor 2010,2010-10-01,13
1459,Leinster League Div 4 2010-11 O'Hanlon Cup,2010-10-05,97
1460,Leinster League Div 5 2010-11 BEA Cup,2010-10-09,93
1480,Munster League Div 1 2010-11,2010-10-13,85
1485,Munster League Div 2 2010-11,2010-10-13,34
1486,Galway Winter League 2010-11,2010-10-14,20
1487,Limerick CC 2010-11,2010-10-14,23
1432,World Youth Championships 2010,2010-10-20,82
1429,Limerick Open 2010,2010-10-23,32
1430,Limerick U1400 2010,2010-10-23,33
1431,Uxbridge Premier 2010,2010-10-24,18
1461,Leinster League Div 6 2010-11 Bodley Cup,2010-11-02,106
1501,4NCL 2011 (Ryan Griffiths),2010-11-06,4
1433,Kilkenny Masters 2010,2010-11-26,32
1434,Kilkenny Major 2010,2010-11-26,41
1435,Kilkenny Minor 2010,2010-11-26,60
1436,Kilkenny James Mason 2010,2010-11-26,57
1437,London Classic FIDE Tournament 2010,2010-12-08,10
1438,Hastings International Congress 2010-11,2010-12-28,9
1443,Prague Open\, Czech Republic\, 2011,2011-01-07,20
1439,Adare Open 2011,2011-01-07,11
1440,Adare U1200 2011,2011-01-07,16
1479,Mulcahy Cup 2011,2011-01-14,36
1442,Marienbad Open\, Czech Republic\, 2011,2011-01-15,18
1444,Munster Juniors 2011 U10,2011-01-22,9
1445,Munster Juniors 2011 U12,2011-01-22,17
1446,Munster Juniors 2011 U14,2011-01-22,6
1447,Munster Juniors 2011 U16,2011-01-22,6
1448,Gonzaga Challengers 2011,2011-02-04,53
1449,Gonzaga Championship 2011,2011-02-04,30
1450,Gonzaga Masters 2011,2011-02-04,17
1520,Drogheda Club Championship 2011 Final A,2011-02-04,8
1521,Drogheda Club Championship 2011 Final B,2011-02-04,10
1451,National Club Championships 2011,2011-02-12,98
1523,Drogheda Chess Club Cup 2011,2011-02-15,18
1452,Bunratty Challengers 2011,2011-02-25,63
1453,Bunratty Major 2011,2011-02-25,56
1454,Bunratty Masters 2011,2011-02-25,34
1455,Bunratty Minor 2011,2011-02-25,103
1470,Irish Junior Inter Provincials 2011 U16,2011-03-18,24
1471,Irish Junior Inter Provincials 2011 U19,2011-03-18,24
1489,Rathmines Junior CC 2011,2011-03-31,6
1490,Rathmines Intermediate CC 2011,2011-03-31,8
1491,Rathmines Senior CC 2011,2011-03-31,13
1462,Cork Congress Major 2011,2011-04-01,32
1463,Cork Congress Masters 2011,2011-04-01,46
1464,Cork Congress Minor 2011,2011-04-01,48
1540,Malahide CC 2011,2011-04-08,17
1536,Branagan Cup 2011,2011-04-09,80
1472,Thailand Open 2011,2011-04-11,9
1494,Phibsboro CC Section A 2011,2011-04-14,6
1495,Phibsboro CC Section B 2011,2011-04-14,6
1496,Phibsboro CC Section C 2011,2011-04-14,6
1465,Irish Junior Championships 2011 U10,2011-04-15,26
1466,Irish Junior Championships 2011 U12,2011-04-15,21
1467,Irish Junior Championships 2011 U14,2011-04-15,19
1468,Irish Junior Championships 2011 U16,2011-04-15,12
1469,Irish Junior Championships 2011 U19,2011-04-15,6
1473,Leinster Championships Challengers 2011,2011-04-22,18
1474,Leinster Championships Juniors 2011,2011-04-22,21
1475,Leinster Championships Majors 2011,2011-04-22,14
1476,Leinster Championships Masters 2011,2011-04-22,12
1477,Malahide Millennium Challengers 2011,2011-04-30,28
1478,Malahide Millennium Major 2011,2011-04-30,24
1534,Elm Mount CC A 2011,2011-05-09,8
1535,North Munster League 2011,2011-05-09,23
1524,North Dublin Chess League A 2011,2011-05-16,7
1525,North Dublin Chess League B 2011,2011-05-16,6
1532,Ennis Open 2011,2011-05-20,49
1533,Ennis U1400 2011,2011-05-20,39
1512,Drogheda Congress Section A 2011,2011-06-04,6
1513,Drogheda Congress Section B 2011,2011-06-04,6
1514,Drogheda Congress Section C 2011,2011-06-04,6
1515,Drogheda Congress Section D 2011,2011-06-04,6
1516,Drogheda Congress Section E 2011,2011-06-04,6
1517,Drogheda Congress Section F 2011,2011-06-04,6
1518,Drogheda Congress Section G 2011,2011-06-04,6
1519,Drogheda Congress Swiss Section 2011,2011-06-04,9
1492,Waterford Major 2011,2011-06-10,26
1493,Waterford Minor 2011,2011-06-10,27
1537,Elm Mount CC B 2011,2011-06-13,6
1538,Elm Mount CC D 2011,2011-06-13,8
1541,Elm Mount CC C 2011,2011-06-13,8
1497,Irish Championships Junior 2011,2011-07-02,34
1498,Irish Championships Intermediate 2011,2011-07-02,21
1500,Irish Championships Senior 2011,2011-07-02,26
1502,Campionnat de Paris (Ryan Griffiths),2011-07-02,10
1531,Campionnat de Paris (David Fitzsimons),2011-07-02,10
1499,Irish Championships Weekender 2011,2011-07-09,35
1528,Trofeul Techirghiol\, U12\, Romania 2011,2011-07-10,9
1503,Glorney Cup 2011,2011-07-19,20
1504,Gilbert Cup 2011,2011-07-19,12
1505,John Robertson Cup 2011,2011-07-19,24
1506,Bernadette Stokes Cup 2011,2011-07-19,24
1507,Czech Open 2011,2011-07-22,20
1510,British Championships Major Open 2011,2011-07-24,21
1508,British Championships 2011,2011-07-25,24
1511,Ischia (Italy) Open 2011,2011-07-26,10
1509,British Championships U10 2011,2011-08-01,8
1527,European Youth Champs\, U14\, Austria 2011,2011-08-02,10
1526,European Youth Champs\, U12\, Austria 2011,2011-08-03,9
1529,Bray Open 2011,2011-08-03,8
1530,Bray Minor 2011,2011-08-03,10
1522,City of Dublin IM Tournament 2011,2011-08-25,10
1539,City of Dublin Masters 2011,2011-09-02,10
1542,City of Dublin Majors 2011,2011-09-02,29
1543,City of Dublin Juniors 2011,2011-09-02,38
1544,City of Dublin Challengers 2011,2011-09-02,37
